name,address,zipcode,price_low,price_high,layout,amenities,link,phone_number
Drexel House - Co-Living,"5017 S Drexel Blvd, Chicago, IL",60615,"$1,200","$1,800",1 Bed,,https://www.apartments.com/drexel-house-co-living-chicago-il/3fbpxjf/,
629 W. Deming,"629 W Deming Pl, Chicago, IL",60614,"$1,845","$1,845",1 Bed,,https://www.apartments.com/629-w-deming-chicago-il/508eg3q/,
721 W. Belmont,"721 W Belmont Ave, Chicago, IL",60657,"$1,115","$1,115",Studio,,https://www.apartments.com/721-w-belmont-chicago-il/8slpkm2/,
3834 N Sheffield Ave,"3834 N Sheffield Ave, Chicago, IL",60613,"$1,125","$4,995",Studio,,https://www.apartments.com/3834-n-sheffield-chicago-il/bje0clb/,
Luella Court,"8000 S Luella Ave, Chicago, IL",60617,"$1,100","$1,490",1-3 Beds,,https://www.apartments.com/luella-court-chicago-il/b66rp99/,
7549-59 S Yates Blvd,"7549 S Yates Blvd, Chicago, IL",60649,$935,$970,1-3 Beds,,https://www.apartments.com/7549-59-s-yates-blvd-chicago-il/f21hn3s/,
Buena Shores,"833 W Buena Ave, Chicago, IL",60613,"$1,425","$2,240",1-3 Beds,,https://www.apartments.com/buena-shores-chicago-il/29hye79/,
924 W Newport Ave,"924 W Newport Ave, Chicago, IL",60657,"$1,700","$1,925",1 Bed,,https://www.apartments.com/924-w-newport-ave-chicago-il/xzq5y0n/,
1940 N. Lincoln,"1940 N Lincoln Park, Chicago, IL",60614,"$1,343","$1,343",Studio,,https://www.apartments.com/1940-n-lincoln-chicago-il/9q9v215/,
4100 N. Marine Dr.,"4100 N Marine Dr, Chicago, IL",60613,"$2,675","$5,000",2 Beds,,https://www.apartments.com/4100-n-marine-dr-chicago-il/vm9gj3f/,
768 W. Jackson,"768 W Jackson Blvd, Chicago, IL",60661,"$1,625","$1,625",Studio,,https://www.apartments.com/768-w-jackson-chicago-il/2spsg8b/,
Sheridan Pratt Apartments,"1200 W Pratt Blvd, Chicago, IL",60626,"$1,700","$1,700",2 Beds,,https://www.apartments.com/sheridan-pratt-apartments-chicago-il/dk6657h/,
430 - 446 W. Diversey,"430-446 W Diversey Pky, Chicago, IL",60614,"$1,394","$2,686",Studio - 2 Beds,,https://www.apartments.com/430-446-w-diversey-chicago-il/xlhld9p/,
EDGE on Broadway,"6145-6147 N Broadway St, Chicago, IL",60660,"$1,590","$1,590",Studio - 2 Beds,,https://www.apartments.com/edge-on-broadway-chicago-il/hs7nz90/,
1740 W. North Shore Ave.,"1740-1754 W North Shore Ave, Chicago, IL",60626,"$1,600","$2,400",2-3 Beds,,https://www.apartments.com/1740-w-north-shore-ave-chicago-il/6n09frt/,
Jeffery Parkway Apartments,"6731 S Jeffery Blvd, Chicago, IL",60649,$875,$875,Studio,,https://www.apartments.com/jeffery-parkway-apartments-chicago-il/qlmcjww/,
2423 State Street,"2423 S State St, Chicago, IL",60616,"$1,019","$1,343",4 Beds,,https://www.apartments.com/2423-state-street-chicago-il/214vsqc/,
Lakewood,"6565 N Lakewood Ave, Chicago, IL",60626,"$1,369","$1,369",1 Bed,,https://www.apartments.com/lakewood-chicago-il/jjqlsn7/,
GreenGlen Park,"1373-1383 W Greenleaf Ave, Chicago, IL",60626,"$1,214","$1,812",1-2 Beds,,https://www.apartments.com/greenglen-park-chicago-il/bwk9nbc/,
South Shore,"7046 S Crandon Ave, Chicago, IL",60649,$985,$995,Studio,,https://www.apartments.com/south-shore-chicago-il/sct04q5/,
3025 W Irving Park Rd,"3025 W Irving Park Rd, Chicago, IL",60618,"$2,100","$2,100",2 Beds,,https://www.apartments.com/3025-w-irving-park-rd-chicago-il/z81n4fx/,
Kildare,"2441-2443 N Kildare Ave, Chicago, IL",60639,"$2,063","$2,063",4 Beds,,https://www.apartments.com/kildare-chicago-il/s201ky4/,
7220 South Shore Dr,"7220 South Shore Dr, Chicago, IL",60649,"$1,050","$1,050",1 Bed,,https://www.apartments.com/7220-chicago-il/d9efpfh/,
Alef Park,"1344 W Lunt Ave, Chicago, IL",60626,"$1,152","$1,507",Studio - 1 Bed,,https://www.apartments.com/alef-park-chicago-il/j8572e5/,
5136 S Kimbark Ave,"5136 S Kimbark Ave, Chicago, IL",60615,$965,"$1,020",Studio,,https://www.apartments.com/5136-s-kimbark-ave-chicago-il/cqm98td/,
Regents Park,"5035 S East End Ave, Chicago, IL",60615,"$1,675","$6,590",Studio - 4 Beds,,https://www.apartments.com/regents-park-chicago-il/5sl3n3q/,
4501-4515 N Malden St,"4501-4515 N Malden St, Chicago, IL",60640,"$1,150","$1,895",Studio - 2 Beds,,https://www.apartments.com/4501-4515-n-malden-st-chicago-il/cjnjz3e/,
Onyx on Hoyne,"7340 N Hoyne Ave, Chicago, IL",60645,"$1,550","$1,550",2 Beds,,https://www.apartments.com/onyx-on-hoyne-chicago-il/pz7xtyv/,
South Shore Manor,"2358 E 70th Pl, Chicago, IL",60649,"$1,050","$1,350",1 Bed,,https://www.apartments.com/south-shore-manor-chicago-il/xh8s89p/,
Oakley Square,"2301-2359 W Jackson Blvd, Chicago, IL",60612,"$1,575","$2,050",2-3 Beds,,https://www.apartments.com/oakley-square-chicago-il/tct65g8/,
The Sutherland,"4659 S Drexel Blvd, Chicago, IL",60653,"$1,290","$4,090",Studio - 2 Beds,,https://www.apartments.com/the-sutherland-chicago-il/nkj82gm/,
Larrabee Place at Parkside of Old Town,"545 W Division St, Chicago, IL",60610,"$1,653","$1,776",1 Bed,,https://www.apartments.com/larrabee-place-at-parkside-of-old-town-chicago-il/95lsbm5/,
4853-59 S Prairie,"4853 S Prairie Ave, Chicago, IL",60615,"$1,450","$1,695",1-3 Beds,,https://www.apartments.com/4853-59-s-prairie-chicago-il/nx1ljgm/,
Pittsfield Apartments,"55 E Washington St, Chicago, IL",60602,"$1,550","$2,395",Studio - 3 Beds,,https://www.apartments.com/pittsfield-apartments-chicago-il/8qb92w3/,
5020 S Woodlawn Ave,"5020-5030 S Woodlawn Ave, Chicago, IL",60615,"$1,230","$1,230",1 Bed,,https://www.apartments.com/5020-s-woodlawn-ave-chicago-il/sxm9gz7/,
Sheridan Park LLC,"4537-4547 N Dover St, Chicago, IL",60640,"$1,045","$1,390",Studio - 1 Bed,,https://www.apartments.com/sheridan-park-llc-chicago-il/w3ecjnk/,
4735 Beacon,"4735 N Beacon St, Chicago, IL",60640,$975,"$1,025",Studio,,https://www.apartments.com/4735-beacon-chicago-il/dm10g7k/,
3257-3267 W. Wrightwood Ave,"3257-3267 W Wrightwood Ave, Chicago, IL",60647,"$1,495","$1,495",1 Bed,,https://www.apartments.com/3257-3267-w-wrightwood-ave-chicago-il/x7qllkm/,
5326 N Winthrop Ave,"5326 N Winthrop Ave, Chicago, IL",60640,"$1,100","$1,200",Studio - 1 Bed,,https://www.apartments.com/5326-n-winthrop-ave-chicago-il/c5gqq5f/,
Seven 10 West,"710 W Grand Ave, Chicago, IL",60654,"$2,095","$3,125",1-2 Beds,,https://www.apartments.com/seven-10-west-chicago-il/r0jk3p2/,
6157 S Washtenaw Ave,"6157 S Washtenaw Ave, Chicago, IL",60629,"$1,300","$1,600",2-4 Beds,,https://www.apartments.com/6157-s-washtenaw-ave-chicago-il/kb8jhvc/,
6930-6942 S Crandon Ave,"6930-6942 S Crandon Ave, Chicago, IL",60649,"$1,150","$1,300",1-2 Beds,,https://www.apartments.com/6930-6942-s-crandon-ave-chicago-il/3ser3eg/,
Highlands Tudor Manor - 55+ Community,"7010-7018 S Cregier Ave, Chicago, IL",60649,Call for Rent,Call for Rent,Studio - 1 Bed,,https://www.apartments.com/highlands-tudor-manor-55-community-chicago-il/sfdzk25/,
1044 W Montana St,"1044 W Montana St, Chicago, IL",60614,"$1,950","$1,950",2 Beds,,https://www.apartments.com/1044-w-montana-st-chicago-il/21z77kb/,
8201 S Michigan Avenue,"8201-8213 S Michigan Ave, Chicago, IL",60619,"$1,095","$1,095",Studio - 2 Beds,,https://www.apartments.com/8201-s-michigan-avenue-chicago-il/pnl8g1s/,
Onyx on North Shore,"1716 W North Shore Ave, Chicago, IL",60626,"$1,200","$1,500",Studio - 2 Beds,,https://www.apartments.com/onyx-on-north-shore-chicago-il/08699l2/,
The North Hotel,"1622 N California Ave, Chicago, IL",60647,"$1,030","$1,401",Studio,,https://www.apartments.com/the-north-hotel-chicago-il/zl1xc9z/,
1330 N Dearborn St,"1330 N Dearborn St, Chicago, IL",60610,"$1,500","$2,150",Studio - 2 Beds,,https://www.apartments.com/1330-n-dearborn-chicago-il/4qfddjj/,
424 W. Diversey,"424 W Diversey Pky, Chicago, IL",60614,"$1,025","$5,000",Studio,,https://www.apartments.com/424-w-diversey-chicago-il/zyg48qw/,
1931 E 71st St,"1931 E 71st St, Chicago, IL",60649,$845,$845,Studio - 1 Bed,,https://www.apartments.com/1931-e-71st-st-chicago-il/1c4crj4/,
South Chicago Senior Housing - 62 & Over,"3039 E 91st St, Chicago, IL",60617,Call for Rent,Call for Rent,1 Bed,,https://www.apartments.com/south-chicago-senior-housing-62-over-chicago-il/5r54jdp/,
Montclare Senior Residences,"6650 W Belden Ave, Chicago, IL",60707,"$1,194","$1,539",1-2 Beds,,https://www.apartments.com/montclare-senior-residences-chicago-il/4gchmfj/,
2504 W 63rd St,"2504 W 63rd St, Chicago, IL",60629,"$1,025","$1,350",1-4 Beds,,https://www.apartments.com/2504-w-63rd-st-chicago-il/vcr4gpd/,
6930 Greenview,"6930 N Greenview, Chicago, IL",60626,"$1,030","$1,145",Studio,,https://www.apartments.com/6930-greenview-chicago-il/75s7zcz/,
500-14 S Laramie Ave,"500-514 S Laramie Ave, Chicago, IL",60644,"$1,030","$1,030",1-3 Beds,,https://www.apartments.com/500-14-s-laramie-ave-chicago-il/zlzzv2y/,
Boxelder Court,"6205-6215 S Langley Ave, Chicago, IL",60637,$965,"$1,300",1-2 Beds,,https://www.apartments.com/boxelder-court-chicago-il/bvgbfw9/,
Sheridan Apartments,"7301 N Sheridan Rd, Chicago, IL",60626,"$1,650","$1,750",2 Beds,,https://www.apartments.com/sheridan-apartments-chicago-il/ce8h37f/,
7643 S Stewart Ave,"7643-7657 S Stewart Ave, Chicago, IL",60620,$945,$945,2-3 Beds,,https://www.apartments.com/7643-s-stewart-ave-chicago-il/k76pbc9/,
1912 S Throop St,"1912 S Throop St, Chicago, IL",60608,"$1,300","$2,100",1-2 Beds,,https://www.apartments.com/1912-s-throop-st-chicago-il/hg8h0s0/,
1523 W 18th St,"1523 W 18th St, Chicago, IL",60608,"$1,500","$1,500",1 Bed,,https://www.apartments.com/1523-w-18th-st-chicago-il/rwkeqn3/,
330 N Pine Ave,"330 N Pine Ave, Chicago, IL",60644,"$1,035","$1,090",Studio - 2 Beds,,https://www.apartments.com/330-n-pine-chicago-il/ypgqr1r/,
Peterson Plaza,"5969 W Peterson Ave, Chicago, IL",60660,"$1,200","$1,400",1-3 Beds,,https://www.apartments.com/peterson-plaza-chicago-il/j61lfd5/,
1860 S Komensky Ave,"1860 S Komensky Ave, Chicago, IL",60623,$930,$930,1-3 Beds,,https://www.apartments.com/1860-s-komensky-ave-chicago-il/c96cf7d/,
Darlington Apartments,"4700 N Racine Ave, Chicago, IL",60640,$900,"$1,400",Studio - 1 Bed,,https://www.apartments.com/darlington-apartments-chicago-il/ej3cy6p/,
7333 Ridge,"7333 N Ridge Blvd, Chicago, IL",60645,"$1,025","$1,150",Studio - 1 Bed,,https://www.apartments.com/7333-ridge-chicago-il/fsjcm9s/,
4901 S Drexel Blvd,"4901 S Drexel Blvd, Chicago, IL",60615,$950,"$1,210",Studio - 2 Beds,,https://www.apartments.com/4901-s-drexel-blvd-chicago-il/xveplbn/,
Dorchester Artist + Housing Collaborative Apt,"6949 S Dante Ave, Chicago, IL",60637,"$1,150","$1,550",2-3 Beds,,https://www.apartments.com/dorchester-artist-housing-collaborative-apt-chicago-il/s4mzn36/,
7011-7019 S Merrill Ave,"7011-7019 S Merrill Ave, Chicago, IL",60649,"$1,500","$1,500",2 Beds,,https://www.apartments.com/7011-7019-s-merrill-ave-chicago-il/7ey4tmx/,
South Shore Apartments,"7316 S Jeffery Blvd, Chicago, IL",60649,"$1,165","$1,165",4 Beds,,https://www.apartments.com/south-shore-apartments-chicago-il/b3evr68/,
5829-5837 W 63rd St,"5829-5837 W 63rd St, Chicago, IL",60638,"$1,000","$1,300",1-2 Beds,,https://www.apartments.com/5829-5837-w-63rd-st-chicago-il/xyk9bdq/,
Chatham Grove,"8416 S Cottage Grove Ave, Chicago, IL",60619,$973,"$1,671",1-2 Beds,,https://www.apartments.com/chatham-grove-chicago-il/39rb13e/,
Park Apartments,"220 E Garfield Blvd, Chicago, IL",60615,$990,"$1,570",2-3 Beds,,https://www.apartments.com/park-apartments-chicago-il/pv5ezts/,
808 W 76th St,"808 W 76th St, Chicago, IL",60620,$730,$730,Studio - 1 Bed,,https://www.apartments.com/808-w-76th-st-chicago-il/l48p6he/,
Rosenwald Courts,"4600-4602 S Michigan Ave, Chicago, IL",60653,$950,"$1,115",1-2 Beds,,https://www.apartments.com/rosenwald-courts-chicago-il/b7pl57b/,
7801-13 S Essex,"7801 S Essex Ave, Chicago, IL",60649,$845,$895,1-2 Beds,,https://www.apartments.com/7801-13-s-essex-chicago-il/bvf9jp9/,
4114 W Washington Blvd,"4114 W Washington Blvd, Chicago, IL",60624,$775,$930,Studio - 1 Bed,,https://www.apartments.com/4114-w-washington-blvd-chicago-il/jf20j37/,
Keystone Place Apartments,"6417 S Ellis Ave, Chicago, IL",60637,"$1,113","$1,750",1-4 Beds,,https://www.apartments.com/keystone-place-apartments-chicago-il/cwd1jtd/,
Washington Plaza,"5501 W Washington Blvd, Chicago, IL",60644,$795,"$1,020",Studio - 2 Beds,,https://www.apartments.com/washington-plaza-chicago-il/bh7k15c/,
Lakes Apartments,"13300 S Indiana Ave, Chicago, IL",60827,"$1,140","$1,540",2-4 Beds,,https://www.apartments.com/lakes-apartments-chicago-il/m3ttmrh/,
Lakeside 6241,"6241 N Winthrop Ave, Chicago, IL",60660,$700,$945,Studio - 2 Beds,,https://www.apartments.com/lakeside-6241-chicago-il/n3j109q/,
Park Douglas,"2719 W Roosevelt Rd, Chicago, IL",60608,$893,"$1,440",1-3 Beds,,https://www.apartments.com/park-douglas-chicago-il/zmcp2yy/,
Brummel 1327-29 Evanston,"1327 Brummel St, Evanston, IL",60202,"$2,200","$4,200",1 Bed,,https://www.apartments.com/brummel-1327-29-evanston-evanston-il/ffk93nr/,
929 Michigan,"929-935 Michigan Ave, Evanston, IL",60202,"$2,882","$2,882",3 Beds,,https://www.apartments.com/929-michigan-evanston-il/w3s9jtk/,
7538 W Lawrence Ave,"7538 W Lawrence Ave, Harwood Heights, IL",60706,"$2,100","$2,100",2 Beds,,https://www.apartments.com/7538-w-lawrence-ave-harwood-heights-il/31cnl5f/,
910-916 Judson Ave,"910-916 Judson Ave, Evanston, IL",60202,"$1,845","$2,595",2-3 Beds,,https://www.apartments.com/910-916-judson-evanston-il/feznm3v/,
126-132 N. Elmwood Ave. and 418-426 Lake St.,"126-132 N Elmwood Ave, Oak Park, IL",60302,"$1,899","$1,899",Studio - 2 Beds,,https://www.apartments.com/126-132-n-elmwood-ave-and-418-426-lake-st-oak-park-il/z1j3emw/,
Updated Apartments Located at 800 Michigan,"800-810 Michigan Ave, Evanston, IL",60202,"$1,345","$2,495",1-3 Beds,,https://www.apartments.com/updated-apartments-located-at-800-michigan-evanston-il/fvv0p7v/,
OP Apartments,"212 S Oak Park Ave, Oak Park, IL",60302,"$1,399","$1,599",Studio - 1 Bed,,https://www.apartments.com/op-apartments-oak-park-il/sh4bt74/,
511-521 S. Cuyler Ave.,"511-521 S Cuyler Ave, Oak Park, IL",60304,"$1,349","$1,379",Studio - 1 Bed,,https://www.apartments.com/511-521-s-cuyler-ave-oak-park-il/1xrxtv5/,
901-927 Wesley Ave,"901-927 Wesley Ave, Oak Park, IL",60304,Call for Rent,Call for Rent,Studio - 2 Beds,,https://www.apartments.com/901-927-wesley-ave-and-705-711-garfield-st-oak-park-il/kxytks9/,
612-626 Sheridan Rd,"612-626 Sheridan Rd, Evanston, IL",60202,"$1,495","$2,750",1-3 Beds,,https://www.apartments.com/612-626-sheridan-rd-evanston-il/w4jxchk/,
Renovated Units Blocks From The Lake and D...,"610-616 Hinman Ave, Evanston, IL",60202,"$1,295","$2,645",1-3 Beds,,https://www.apartments.com/renovated-units-blocks-from-the-lake-and-d-evanston-il/nf55ebq/,
238-250 Washington Blvd,"238-250 Washington Blvd, Oak Park, IL",60302,"$1,369","$1,599",1-2 Beds,,https://www.apartments.com/238-250-washington-blvd-and-347-357-s-ha-oak-park-il/df942xh/,
101-111 S. Harvey Ave. and 237-249 South B...,"101-111 S Harvey Ave, Oak Park, IL",60302,"$1,249","$1,369",1-2 Beds,,https://www.apartments.com/101-111-s-harvey-ave-and-237-249-south-b-oak-park-il/b5flz0c/,
Royal Arms Apartments,"3001 N Thatcher Ave, River Grove, IL",60171,"$1,195","$1,395",Studio - 1 Bed,,https://www.apartments.com/royal-arms-apartments-river-grove-il/tydn558/,
1000 Hinman,"1000-1010 Hinman Ave, Evanston, IL",60202,"$1,795","$1,795",2 Beds,,https://www.apartments.com/1000-hinman-evanston-il/sc0ggp5/,
The Bennington,"100-130 George St, Bensenville, IL",60106,"$1,381","$4,394",1-2 Beds,,https://www.apartments.com/the-bennington-bensenville-il/rrx6s52/,
618-632 S. Austin Blvd.,"618-632 S Austin Blvd, Oak Park, IL",60304,"$1,219","$1,219",1 Bed,,https://www.apartments.com/618-632-s-austin-blvd-oak-park-il/g8kxwbw/,
415-425 S. Taylor Ave.,"415-425 S Taylor Ave, Oak Park, IL",60302,"$1,319","$2,309",1-3 Beds,,https://www.apartments.com/415-425-s-taylor-ave-oak-park-il/q77xmqx/,
Elmwood Towers,"7300 W North Ave, Elmwood Park, IL",60707,"$1,196","$1,395",Studio - 1 Bed,,https://www.apartments.com/elmwood-towers-elmwood-park-il/mqdwg9j/,
4848 W 83rd St,"4848 W 83rd St, Burbank, IL",60459,"$1,100","$1,600",1-2 Beds,,https://www.apartments.com/4848-w-83rd-st-burbank-il/9mn1sx6/,
Linden Towers *Washer & Dryer in Apartment*,"24 S Addison St, Bensenville, IL",60106,"$1,380","$1,840",1-2 Beds,,https://www.apartments.com/linden-towers-washer-dryer-in-apartment-bensenville-il/ex60zmp/,
7251-7259 Lawrence,"7251-7259 W Lawrence Ave, Harwood Heights, IL",60706,"$1,000","$1,500",Studio - 1 Bed,,https://www.apartments.com/7251-7259-lawrence-harwood-heights-il/6z9jk5r/,
10918 S Kilpatrick,"10918 Kilpatrick Ave, Oak Lawn, IL",60453,"$1,050","$1,150",1-2 Beds,,https://www.apartments.com/10918-s-kilpatrick-oak-lawn-il/50nb0dm/,
"445 E Ohio St Unit FL39-ID449, Chicago, IL 60611","445 E Ohio St Unit FL39-ID449, Chicago, IL",60611,"$2,010","$2,010","1 Bed, 1 Bath, 720 sq ft",,https://www.apartments.com/445-e-ohio-st-chicago-il-unit-fl39-id449/7m7f3rz/,(773) 747-4159
"8 E Huron St Unit FL5-ID660, Chicago, IL 60611","8 E Huron St Unit FL5-ID660, Chicago, IL",60611,"$2,190","$2,190","1 Bed, 1 Bath, 775 sq ft",,https://www.apartments.com/8-e-huron-st-chicago-il-unit-fl5-id660/ygnl4pt/,(872) 273-5465
"330 S Wells St Unit FL14-ID201, Chicago, IL 60606","330 S Wells St Unit FL14-ID201, Chicago, IL",60606,"$2,060","$2,060","1 Bed, 1 Bath, 604 sq ft",,https://www.apartments.com/330-s-wells-st-chicago-il-unit-fl14-id201/cz3bwye/,(773) 747-4159
"63 E Lake St Unit FL19-ID249, Chicago, IL 60601","63 E Lake St Unit FL19-ID249, Chicago, IL",60601,"$2,000","$2,000","1 Bed, 1 Bath, 585 sq ft",,https://www.apartments.com/63-e-lake-st-chicago-il-unit-fl19-id249/jq0hdn5/,(773) 747-4159
"20 E Scott St Unit FL5-ID259, Chicago, IL 60610","20 E Scott St Unit FL5-ID259, Chicago, IL",60610,"$2,060","$2,060","1 Bed, 1 Bath, 600 sq ft",,https://www.apartments.com/20-e-scott-st-chicago-il-unit-fl5-id259/vy5txbe/,(872) 350-1359
"1515 N Fremont St Unit FL7-ID305, Chicago, IL 60642","1515 N Fremont St Unit FL7-ID305, Chicago, IL",60642,"$1,570","$1,570","Studio, 1 Bath, 438 sq ft",,https://www.apartments.com/1515-n-fremont-st-chicago-il-unit-fl7-id305/cy7bx6e/,(872) 327-9358
"860 N Dewitt Pl Unit FL18-ID314, Chicago, IL 60611","860 N Dewitt Pl Unit FL18-ID314, Chicago, IL",60611,"$2,430","$2,430","2 Beds, 1 Bath, 900 sq ft",,https://www.apartments.com/860-n-dewitt-pl-chicago-il-unit-fl18-id314/3v3vtte/,(773) 747-4159
"3450 N Lake Shore Dr Unit FL9-ID403, Chicago, IL 60657","3450 N Lake Shore Dr Unit FL9-ID403, Chicago, IL",60657,"$2,010","$2,010","1 Bed, 1 Bath, 850 sq ft",,https://www.apartments.com/3450-n-lake-shore-dr-chicago-il-unit-fl9-id403/s4ytcw4/,(872) 253-4789
"3438 N Seminary Ave Unit FL2-ID457, Chicago, IL 60657","3438 N Seminary Ave Unit FL2-ID457, Chicago, IL",60657,"$3,060","$3,060","2 Beds, 2 Baths, 750 sq ft",,https://www.apartments.com/3438-n-seminary-ave-chicago-il-unit-fl2-id457/rmtws63/,(844) 244-8081
"808 W Van Buren St Unit FL6-ID532, Chicago, IL 60607","808 W Van Buren St Unit FL6-ID532, Chicago, IL",60607,"$2,240","$2,240","1 Bed, 1 Bath, 620 sq ft",,https://www.apartments.com/808-w-van-buren-st-chicago-il-unit-fl6-id532/rpqbl31/,(773) 747-4159
"2061 N Southport Ave Unit FL3-ID567, Chicago, IL 60614","2061 N Southport Ave Unit FL3-ID567, Chicago, IL",60614,"$2,090","$2,090","1 Bed, 1 Bath, 545 sq ft",,https://www.apartments.com/2061-n-southport-ave-chicago-il-unit-fl3-id567/bx6zh49/,(773) 747-4159
"420 E Ohio St Unit FL33-ID581, Chicago, IL 60611","420 E Ohio St Unit FL33-ID581, Chicago, IL",60611,"$2,270","$2,270","Studio, 1 Bath, 580 sq ft",,https://www.apartments.com/420-e-ohio-st-chicago-il-unit-fl33-id581/jfpwd25/,(773) 747-4159
"200 E Chestnut St Unit FL8-ID622, Chicago, IL 60611","200 E Chestnut St Unit FL8-ID622, Chicago, IL",60611,"$2,230","$2,230","1 Bed, 1 Bath, 752 sq ft",,https://www.apartments.com/200-e-chestnut-st-chicago-il-unit-fl8-id622/ew0vmwm/,(773) 747-4159
"165 N Desplaines St Unit FL10-ID643, Chicago, IL 60661","165 N Desplaines St Unit FL10-ID643, Chicago, IL",60661,"$2,170","$2,170","1 Bed, 1 Bath, 463 sq ft",,https://www.apartments.com/165-n-desplaines-st-chicago-il-unit-fl10-id643/s2ljsr7/,(773) 747-4159
"4037 N Ashland Ave Unit W4, Chicago, IL 60613","4037 N Ashland Ave Unit W4, Chicago, IL",60613,"$1,905","$1,905","1 Bed, 1 Bath, 700 sq ft",,https://www.apartments.com/4037-n-ashland-ave-chicago-il-unit-w4/v8992rd/,(773) 676-9000
"5516 N Kenmore Ave Unit 002, Chicago, IL 60640","5516 N Kenmore Ave Unit 002, Chicago, IL",60640,"$1,827","$1,827","1 Bed, 1 Bath, 700 sq ft",,https://www.apartments.com/5516-n-kenmore-ave-chicago-il-unit-002/fzd168r/,(773) 676-9000
"1627 N Humboldt Blvd Unit F4, Chicago, IL 60647","1627 N Humboldt Blvd Unit F4, Chicago, IL",60647,"$1,195","$1,195","Studio, 1 Bath, 398 sq ft",,https://www.apartments.com/1627-n-humboldt-blvd-chicago-il-unit-f4/s26rfy4/,(773) 676-9000
"1526 W Nelson St Unit 2, Chicago, IL 60657","1526 W Nelson St Unit 2, Chicago, IL",60657,"$2,200","$2,200","2 Beds, 1 Bath, 1,400 sq ft",,https://www.apartments.com/1526-w-nelson-st-chicago-il-unit-2/v6wgqrg/,(773) 676-9000
"3940 N Janssen Ave Unit E4, Chicago, IL 60613","3940 N Janssen Ave Unit E4, Chicago, IL",60613,"$2,550","$2,550","2 Beds, 1 Bath, 900 sq ft",,https://www.apartments.com/3940-n-janssen-ave-chicago-il-unit-e4/x4zf42m/,(773) 676-9000
"742 W Belmont Unit 415, Chicago, IL 60657","742 W Belmont Unit 415, Chicago, IL",60657,"$1,290","$1,290","Studio, 1 Bath, 400 sq ft",,https://www.apartments.com/742-w-belmont-chicago-il-unit-415/4el1txk/,(773) 676-9000
"3830 N Fremont St Unit E4, Chicago, IL 60613","3830 N Fremont St Unit E4, Chicago, IL",60613,"$1,695","$1,695","1 Bed, 1 Bath, 700 sq ft",,https://www.apartments.com/3830-n-fremont-st-chicago-il-unit-e4/6nyr49s/,(773) 676-9000
"2206 W Eastwood Ave Unit ES3, Chicago, IL 60625","2206 W Eastwood Ave Unit ES3, Chicago, IL",60625,"$1,525","$1,525","Studio, 1 Bath, 500 sq ft",,https://www.apartments.com/2206-w-eastwood-ave-chicago-il-unit-es3/chddnqg/,(773) 676-9000
"939 W Washington Blvd Unit FL9-ID264, Chicago, IL 60607","939 W Washington Blvd Unit FL9-ID264, Chicago, IL",60607,"$1,690","$1,690","Studio, 1 Bath, 482 sq ft",,https://www.apartments.com/939-w-washington-blvd-chicago-il-unit-fl9-id264/zf5yx9x/,(773) 747-4159
"2340 N California Ave Unit FL6-ID478, Chicago, IL 60647","2340 N California Ave Unit FL6-ID478, Chicago, IL",60647,"$2,310","$2,310","1 Bed, 1 Bath, 700 sq ft",,https://www.apartments.com/2340-n-california-ave-chicago-il-unit-fl6-id478/e0e1gbm/,(773) 747-4159
"343 S Dearborn St Unit FL20-ID674, Chicago, IL 60604","343 S Dearborn St Unit FL20-ID674, Chicago, IL",60604,"$3,130","$3,130","2 Beds, 2 Baths, 1,000 sq ft",,https://www.apartments.com/343-s-dearborn-st-chicago-il-unit-fl20-id674/y0c2mxr/,(773) 747-4159
"740 N Aberdeen St Unit FL5-ID676, Chicago, IL 60642","740 N Aberdeen St Unit FL5-ID676, Chicago, IL",60642,"$1,980","$1,980","1 Bed, 1 Bath, 544 sq ft",,https://www.apartments.com/740-n-aberdeen-st-chicago-il-unit-fl5-id676/48vfr3k/,(773) 747-4159
"820 W Cornelia Ave Unit 302, Chicago, IL 60657","820 W Cornelia Ave Unit 302, Chicago, IL",60657,"$1,450","$1,450","Studio, 1 Bath, 400 sq ft",,https://www.apartments.com/820-w-cornelia-ave-chicago-il-unit-302/09sbpy0/,(773) 676-9000
"1350 N Dearborn St Unit 106, Chicago, IL 60610","1350 N Dearborn St Unit 106, Chicago, IL",60610,"$1,625","$1,625","Studio, 1 Bath, 500 sq ft",,https://www.apartments.com/1350-n-dearborn-st-chicago-il-unit-106/my7djsh/,(773) 676-9000
"1401 N Bosworth Ave Unit 4, Chicago, IL 60642","1401 N Bosworth Ave Unit 4, Chicago, IL",60642,"$2,400","$2,400","2 Beds, 2 Baths, 1,200 sq ft",,https://www.apartments.com/1401-n-bosworth-ave-chicago-il-unit-4/182d384/,(773) 676-9000
"1526 N Elston Ave Unit R2, Chicago, IL 60642","1526 N Elston Ave Unit R2, Chicago, IL",60642,"$1,295","$1,295","2 Beds, 1 Bath, 800 sq ft",,https://www.apartments.com/1526-n-elston-ave-chicago-il-unit-r2/g9gt4cz/,(773) 676-9000
"7201 S Yates Blvd Unit 4, Chicago, IL 60649","7201 S Yates Blvd Unit 4, Chicago, IL",60649,"$1,100","$1,100","2 Beds, 1 Bath, 900 sq ft",,https://www.apartments.com/7201-s-yates-blvd-chicago-il-unit-4/czyl6zg/,(773) 516-0013
