name,address,zipcode,price_low,price_high,layout,amenities,link,phone_number
"270 W 17th St Unit 3I, New York, NY 10011","270 W 17th St Unit 3I, New York, NY",10011,"$5,000","$5,000","1 Bed, 1 Bath",,https://www.apartments.com/270-w-17th-st-new-york-ny-unit-3i/29xwnrc/,(917) 810-8399
"308 W 30th St Unit 7E, New York, NY 10001","308 W 30th St Unit 7E, New York, NY",10001,"$5,300","$5,300","2 Beds, 1 Bath",,https://www.apartments.com/308-w-30th-st-new-york-ny-unit-7e/mq7b36j/,(917) 810-8399
"252 South St Unit 9J, New York, NY 10002","252 South St Unit 9J, New York, NY",10002,"$4,500","$4,500","1 Bed, 1 Bath",,https://www.apartments.com/252-south-st-new-york-ny-unit-9j/exg99tp/,(917) 810-8399
"113 E 29th St Unit #3, New York, NY 10016",,,"$8,900","$8,900","4 Beds, 2 Baths",,https://www.apartments.com/113-e-29th-st-new-york-ny-unit-3/g0xvtzy/,(786) 865-2589
"420 W 25th St, New York, NY 10001","420 W 25th St, New York, NY",10001,"$7,695","$7,695","1 Bed, 1 Bath",,https://www.apartments.com/420-w-25th-st-new-york-ny/te4esq9/,(646) 761-9025
"606 W 57th St, New York, NY 10019","606 W 57th St, New York, NY",10019,"$4,730","$4,730","1 Bed, 1 Bath",,https://www.apartments.com/606-w-57th-st-new-york-ny/2fcntn8/,
"542 E 14th St Unit 23, New York, NY 10009","542 E 14th St Unit 23, New York, NY",10009,"$3,900","$3,900","2 Beds, 1 Bath",,https://www.apartments.com/542-e-14th-st-new-york-ny-unit-23/y4gv8ls/,
"140 E 46th St Unit 08N, New York, NY 10017","140 E 46th St Unit 08N, New York, NY",10017,"$3,750","$3,750","1 Bed, 1 Bath",,https://www.apartments.com/140-e-46th-st-new-york-ny-unit-08n/xkvm4rn/,
"413 W 145th St, New York, NY 10031","413 W 145th St, New York, NY",10031,"$8,400","$8,400","4 Beds, 5 Baths",,https://www.apartments.com/413-w-145th-st-new-york-ny/43wmxmk/,(718) 406-6223
"15 Hudson Yards, New York, NY 10001","15 Hudson Yards, New York, NY",10001,"$25,000","$25,000","3 Beds, 4 Baths",,https://www.apartments.com/15-hudson-yards-new-york-ny/kw22bk8/,
"372 Central Park W, New York, NY 10025","372 Central Park W, New York, NY",10025,"$3,500","$3,500","Studio, 1 Bath",,https://www.apartments.com/372-central-park-w-new-york-ny/r79zwh3/,(305) 498-7548
"133 Mulberry St, New York, NY 10013","133 Mulberry St, New York, NY",10013,"$19,950","$19,950","4 Beds, 4 Baths",,https://www.apartments.com/133-mulberry-st-new-york-ny/be3efeb/,(561) 289-7612
"229-231-231 E 12th St Unit 53, New York, NY 10003","229-231-231 E 12th St Unit 53, New York, NY",10003,"$5,100","$5,100","3 Beds, 1 Bath, 625 sq ft",,https://www.apartments.com/229-231-east-12th-street-new-york-ny-unit-53/x2wc28m/,(212) 279-1289
"850 Amsterdam Ave Unit 1H, New York, NY 10025","850 Amsterdam Ave Unit 1H, New York, NY",10025,"$3,550","$3,550","1 Bed, 1 Bath",,https://www.apartments.com/850-amsterdam-ave-new-york-ny-unit-1h/cd1rqsd/,(212) 279-1289
"406 W 47th St, New York, NY 10036","406 W 47th St, New York, NY",10036,"$2,950","$2,950","1 Bed, 1 Bath",,https://www.apartments.com/406-w-47th-st-new-york-ny/y2exlcs/,(646) 872-4087
"30 West St Unit 14Y, New York, NY 10004","30 West St Unit 14Y, New York, NY",10004,"$3,200","$3,200","1 Bed, 1 Bath, 525 sq ft",,https://www.apartments.com/30-west-st-new-york-ny-unit-14y/pkzglzr/,(407) 731-5770
"515 9th Ave Unit APT 10E, New York, NY 10018","515 9th Ave Unit APT 10E, New York, NY",10018,"$3,600","$3,600","Studio, 1 Bath, 460 sq ft",,https://www.apartments.com/515-9th-ave-new-york-ny-unit-apt-10e/cgtfmbd/,(919) 886-2488
"145 E 16th St Unit 08P, New York, NY 10003","145 E 16th St Unit 08P, New York, NY",10003,"$6,000","$6,000","1 Bed, 1 Bath",,https://www.apartments.com/145-e-16th-st-new-york-ny-unit-08p/zpey2zx/,
"117 W 13th St Unit 32, New York, NY 10011","117 W 13th St Unit 32, New York, NY",10011,"$3,525","$3,525","Studio, 1 Bath",,https://www.apartments.com/117-w-13th-st-new-york-ny-unit-32/yvmb7xt/,(212) 279-1289
"145 E 48th St Unit 3F, New York, NY 10017","145 E 48th St Unit 3F, New York, NY",10017,"$3,300","$3,300","1 Bed, 1 Bath",,https://www.apartments.com/145-e-48th-st-new-york-ny-unit-3f/c6rpfyd/,(407) 731-5770
"330 E 38th St Unit 8G, New York, NY 10016","330 E 38th St Unit 8G, New York, NY",10016,"$4,500","$4,500","2 Beds, 1 Bath",,https://www.apartments.com/330-e-38th-st-new-york-ny-unit-8g/k80n028/,(407) 731-5770
"1735 York Ave Unit 14G, New York, NY 10128","1735 York Ave Unit 14G, New York, NY",10128,"$7,200","$7,200","2 Beds, 1 Bath, 940 sq ft",,https://www.apartments.com/1735-york-ave-new-york-ny-unit-14g/fwtj4sv/,(646) 559-9001
"211 E 70th St Unit 34D, New York, NY 10021","211 E 70th St Unit 34D, New York, NY",10021,"$7,850","$7,850","1 Bed, 1 Bath, 698 sq ft",,https://www.apartments.com/211-e-70th-st-new-york-ny-unit-34d/9hvl7r5/,
"110 E 60th St, New York, NY 10065","110 E 60th St, New York, NY",10065,Call for Rent,Call for Rent,"1 Bed, 1 Bath",,https://www.apartments.com/110-e-60th-st-new-york-ny/bbqe308/,
"310 W 56th St, New York, NY 10019","310 W 56th St, New York, NY",10019,"$3,395","$3,395","Studio, 1 Bath",,https://www.apartments.com/310-w-56th-st-new-york-ny/emlv2bq/,(347) 446-4937
"141 E 56th St Unit 6E, New York, NY 10022","141 E 56th St Unit 6E, New York, NY",10022,"$3,600","$3,600","Studio, 1 Bath",,https://www.apartments.com/141-e-56th-st-new-york-ny-unit-6e/92de845/,(212) 279-1289
"323 E 93rd St, New York, NY 10128","323 E 93rd St, New York, NY",10128,"$5,000","$5,000","3 Beds, 2 Baths",,https://www.apartments.com/323-e-93rd-st-new-york-ny/8b9lff1/,(631) 397-0864
"104 E 81st St Unit 4F, New York, NY 10028","104 E 81st St Unit 4F, New York, NY",10028,"$3,800","$3,800","Studio, 1 Bath",,https://www.apartments.com/104-e-81st-st-new-york-ny-unit-4f/st7nyv5/,
"200 W 58th St Unit 09A, New York, NY 10019","200 W 58th St Unit 09A, New York, NY",10019,"$10,200","$10,200","3 Beds, 1 Bath",,https://www.apartments.com/200-w-58th-st-new-york-ny-unit-09a/kyn42t8/,
"30 W 61st St, New York, NY 10023","30 W 61st St, New York, NY",10023,"$4,500","$4,500","1 Bed, 1 Bath",,https://www.apartments.com/30-w-61st-st-new-york-ny/3km4bhf/,(908) 967-4350
"550 W 45th St, New York, NY 10036","550 W 45th St, New York, NY",10036,"$6,800","$6,800","2 Beds, 2 Baths",,https://www.apartments.com/550-w-45th-st-new-york-ny/9ssfsz7/,(646) 920-2229
"407 E 117th St, New York, NY 10035","407 E 117th St, New York, NY",10035,"$3,745","$3,745","2 Beds, 2 Baths",,https://www.apartments.com/407-e-117th-st-new-york-ny/stqytv6/,(718) 490-5708
"611 W 137th St Unit 63, New York, NY 10031","611 W 137th St Unit 63, New York, NY",10031,"$5,495","$5,495","4 Beds, 2 Baths, 1,622 sq ft",,https://www.apartments.com/611-w-137th-st-new-york-ny-unit-63/h9ld463/,(347) 633-2768
"35 E 76th St Unit APT 815, New York, NY 10021","35 E 76th St Unit APT 815, New York, NY",10021,"$35,000","$35,000","2 Beds, 2 Baths",,https://www.apartments.com/35-e-76th-st-new-york-ny-unit-apt-815/5q4lb3q/,(831) 320-3891
"166 2nd Ave Unit 4F, New York, NY 10003","166 2nd Ave Unit 4F, New York, NY",10003,"$5,750","$5,750","1 Bed, 1 Bath, 814 sq ft",,https://www.apartments.com/166-second-avenue-new-york-ny-unit-4f/s1zgdt5/,(212) 279-1289
"339 E 57th St, New York, NY 10022","339 E 57th St, New York, NY",10022,"$2,775","$2,775","Studio, 1 Bath",,https://www.apartments.com/339-e-57th-st-new-york-ny/eh6kglp/,(917) 687-0761
"105 Pinehurst Ave Unit 38, New York, NY 10033","105 Pinehurst Ave Unit 38, New York, NY",10033,"$3,300","$3,300","2 Beds, 1 Bath, 950 sq ft",,https://www.apartments.com/105-pinehurst-ave-new-york-ny-unit-38/j9kheb6/,(347) 350-0816
"25 Thompson St Unit 9, New York, NY 10013","25 Thompson St Unit 9, New York, NY",10013,"$4,795","$4,795","2 Beds, 1 Bath",,https://www.apartments.com/25-thompson-st-new-york-ny-unit-9/8yqhhx1/,(212) 279-1289
"1750 1st Ave. Unit 15F, New York, NY 10128","1750 1st Ave. Unit 15F, New York, NY",10128,"$4,500","$4,500","2 Beds, 1 Bath",,https://www.apartments.com/1750-first-avenue-new-york-ny-unit-15f/sky5p75/,(407) 731-5770
"2107 5th Ave, New York, NY 10035","2107 5th Ave, New York, NY",10035,"$7,995","$7,995","4 Beds, 3 Baths",,https://www.apartments.com/2107-5th-ave-new-york-ny/z7fznny/,(917) 675-1780
"742 St Nicholas Ave, New York, NY 10031","742 St Nicholas Ave, New York, NY",10031,"$3,100","$3,100","2 Beds, 1 Bath",,https://www.apartments.com/742-st-nicholas-ave-new-york-ny/41pyc8k/,(616) 446-5506
"130 Bradhurst Ave., New York, NY 10039","130 Bradhurst Ave., New York, NY",10039,"$3,600","$3,600","2 Beds, 1 Bath",,https://www.apartments.com/130-bradhurst-ave-new-york-ny/vn6vq6g/,(917) 655-8771
"707 W 171st St Unit 4F, New York, NY 10032","707 W 171st St Unit 4F, New York, NY",10032,"$2,700","$2,700","1 Bed, 1 Bath, 800 sq ft",,https://www.apartments.com/707-w-171st-st-new-york-ny-unit-4f/tx604z9/,(646) 559-9001
"135 W 52nd St, New York, NY 10019","135 W 52nd St, New York, NY",10019,"$16,000","$16,000","4 Beds, 4 Baths",,https://www.apartments.com/135-w-52nd-st-new-york-ny/gen2rkw/,(212) 893-1740
"304 W 30th St, New York, NY 10001","304 W 30th St, New York, NY",10001,"$1,815","$1,815","Studio, 1 Bath",,https://www.apartments.com/304-w-30th-st-new-york-ny/3z4hhqd/,
"235 W 146th St, New York, NY 10039","235 W 146th St, New York, NY",10039,"$2,500","$2,500","2 Beds, 1 Bath",,https://www.apartments.com/235-w-146th-st-new-york-ny/xw8qphq/,(917) 271-3149
"300 E 57th St Unit FL12-ID1622, New York, NY 10022","300 E 57th St Unit FL12-ID1622, New York, NY",10022,"$2,990","$2,990","1 Bed, 1 Bath, 700 sq ft",,https://www.apartments.com/300-e-57th-st-new-york-ny-unit-fl12-id1622/61q331s/,(917) 508-5343
"228 W Broadway, New York, NY 10013","228 W Broadway, New York, NY",10013,"$18,000","$18,000","2 Beds, 2 Baths",,https://www.apartments.com/228-w-broadway-new-york-ny/6v92nwv/,
"536 E 79th St Unit APT 6N, New York, NY 10075","536 E 79th St Unit APT 6N, New York, NY",10075,"$2,425","$2,425","Studio, 1 Bath",,https://www.apartments.com/536-e-79th-st-new-york-ny-unit-apt-6n/6btlvcr/,(646) 982-3524
"666 Greenwich St Unit 843, New York, NY 10014","666 Greenwich St Unit 843, New York, NY",10014,"$10,195","$10,195","1 Bed, 2 Baths",,https://www.apartments.com/666-greenwich-st-new-york-ny-unit-843/6gbenvv/,(908) 374-0594
"106 W 116th St Unit 6D, New York, NY 10026","106 W 116th St Unit 6D, New York, NY",10026,"$3,995","$3,995","2 Beds, 2 Baths, 1,080 sq ft",,https://www.apartments.com/106-w-116th-st-new-york-ny-unit-6d/2wk3jrc/,(855) 394-1397
"96 5th Ave Unit 17K, New York, NY 10011","96 5th Ave Unit 17K, New York, NY",10011,"$5,800","$5,800","1 Bed, 1 Bath",,https://www.apartments.com/96-fifth-avenue-new-york-ny-unit-17k/xl6wygq/,(212) 279-1289
"16 W 19th St Unit 19G, New York, NY 10011","16 W 19th St Unit 19G, New York, NY",10011,"$5,400","$5,400","2 Beds, 1 Bath",,https://www.apartments.com/16-w-19th-st-new-york-ny-unit-19g/pbfkscv/,(212) 401-6215
"155 E 52nd St, New York, NY 10022","155 E 52nd St, New York, NY",10022,"$2,535","$2,535","Studio, 1 Bath",,https://www.apartments.com/155-e-52nd-st-new-york-ny/k6sfc78/,(631) 397-0864
"230 W 56th St, New York, NY 10019","230 W 56th St, New York, NY",10019,"$15,500","$15,500","3 Beds, 3 Baths",,https://www.apartments.com/230-w-56th-st-new-york-ny/mt98z5l/,(646) 719-5975
"221 E 117th St, New York, NY 10035","221 E 117th St, New York, NY",10035,"$2,375","$2,375","1 Bed, 1 Bath",,https://www.apartments.com/221-e-117th-st-new-york-ny/xymv8vp/,(718) 490-5708
"526 W 139th St, New York, NY 10031","526 W 139th St, New York, NY",10031,"$4,199","$4,199","4 Beds, 2 Baths",,https://www.apartments.com/526-w-139th-st-new-york-ny/07hw1d0/,(347) 446-0567
"60 E 8th St Unit 18 V, New York, NY 10003","60 E 8th St Unit 18 V, New York, NY",10003,"$6,995","$6,995","3 Beds, 1 Bath",,https://www.apartments.com/60-e-8th-st-new-york-ny-unit-18-v/2zdph38/,(212) 401-6215
"60 W 91st St, New York, NY 10024","60 W 91st St, New York, NY",10024,"$10,800","$10,800","3 Beds, 2 Baths",,https://www.apartments.com/60-w-91st-st-new-york-ny/9pjkxd5/,(732) 687-9886
"351 St Nicholas Ave, New York, NY 10027","351 St Nicholas Ave, New York, NY",10027,"$2,890","$2,890","2 Beds, 1 Bath",,https://www.apartments.com/351-st-nicholas-ave-new-york-ny/9nxky44/,(616) 446-5506
"186 W 80th St Unit 16M, New York, NY 10024","186 W 80th St Unit 16M, New York, NY",10024,"$2,900","$2,900","1 Bed, 1 Bath",,https://www.apartments.com/186-w-80th-st-new-york-ny-unit-16m/qv1p3ly/,(212) 401-6215
"300 W 135th St, New York, NY 10030","300 W 135th St, New York, NY",10030,"$2,205","$2,205","1 Bed, 1 Bath, 992 sq ft",,https://www.apartments.com/300-w-135th-st-new-york-ny/dh4ke4l/,(646) 923-3350
"161 E 110th St Unit APT 8A, New York, NY 10029","161 E 110th St Unit APT 8A, New York, NY",10029,"$4,650","$4,650","2 Beds, 2 Baths, 975 sq ft",,https://www.apartments.com/161-e-110th-st-new-york-ny-unit-apt-8a/g3475ry/,(917) 855-6135
"932 Columbus Ave Unit 4S, New York, NY 10025","932 Columbus Ave Unit 4S, New York, NY",10025,"$3,550","$3,550","1 Bed, 1 Bath, 648 sq ft",,https://www.apartments.com/932-columbus-ave-new-york-ny-unit-4s/j58n9g5/,(929) 596-3015
"205 W 109th St Unit B, New York, NY 10025","205 W 109th St Unit B, New York, NY",10025,"$1,425","$1,425","3 Beds, 1 Bath, 88 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-b/4vjt7pj/,(929) 596-3015
"211 Lafayette Ave Unit 15, New York, NY 11238","211 Lafayette Ave Unit 15, New York, NY",11238,"$2,600","$2,600","Studio, 1 Bath, 293 sq ft",,https://www.apartments.com/211-lafayette-ave-new-york-ny-unit-15/hf7f212/,(929) 596-3015
"245 W 135th St Unit A, New York, NY 10030","245 W 135th St Unit A, New York, NY",10030,"$1,150","$1,150","5 Beds, 1 Bath, 95 sq ft",,https://www.apartments.com/private-bedroom-in-5-bed-1-bath-home-new-york-ny-unit-a/3bp7ybg/,(929) 596-3015
"444 Franklin Ave Unit C, New York, NY 11238","444 Franklin Ave Unit C, New York, NY",11238,"$1,250","$1,250","4 Beds, 2 Baths, 91 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-new-york-ny-unit-c/xhxsdkp/,(929) 596-3015
"2301 Adam Clayton Powell Unit D, New York, NY 10030","2301 Adam Clayton Powell Unit D, New York, NY",10030,"$1,210","$1,210","4 Beds, 1 Bath, 185 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-new-york-ny-unit-d/rck67z1/,(929) 596-3015
"414 4th Ave Unit A, New York, NY 11215","414 4th Ave Unit A, New York, NY",11215,"$1,525","$1,525","3 Beds, 1 Bath, 75 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-a/yp60k5t/,(929) 596-3015
"679 Halsey St Unit B, New York, NY 11233","679 Halsey St Unit B, New York, NY",11233,"$1,325","$1,325","3 Beds, 1 Bath, 84 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-b/j1rneg6/,(929) 596-3015
"71 Clermont Ave Unit D, New York, NY 11205","71 Clermont Ave Unit D, New York, NY",11205,"$1,250","$1,250","4 Beds, 3 Baths, 85 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-3-bath-home-new-york-ny-unit-d/fnn2pvt/,(929) 596-3015
"1594 Nostrand Ave Unit A, New York, NY 11226","1594 Nostrand Ave Unit A, New York, NY",11226,"$1,025","$1,025","4 Beds, 2 Baths, 77 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-new-york-ny-unit-a/gwksz5w/,(929) 596-3015
"60-47 68th Ave Unit E, New York, NY 11385","60-47 68th Ave Unit E, New York, NY",11385,"$1,200","$1,200","5 Beds, 3 Baths, 99 sq ft",,https://www.apartments.com/private-bedroom-in-5-bed-3-bath-home-new-york-ny-unit-e/397ntrg/,(929) 596-3015
"400 W 20th St Unit B, New York, NY 10011","400 W 20th St Unit B, New York, NY",10011,"$1,675","$1,675","4 Beds, 1 Bath, 77 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-new-york-ny-unit-b/r3yhq71/,(929) 596-3015
"29 Fayette St Unit A, New York, NY 11206","29 Fayette St Unit A, New York, NY",11206,"$1,475","$1,475","3 Beds, 1 Bath, 169 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-a/h1qrnj0/,(929) 596-3015
"20 Avenue A Ave Unit A, New York, NY 10009","20 Avenue A Ave Unit A, New York, NY",10009,"$1,875","$1,875","3 Beds, 1 Bath, 124 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-a/dkr4phj/,(929) 596-3015
"252 Madison St Unit 3B, New York, NY 11216","252 Madison St Unit 3B, New York, NY",11216,"$1,175","$1,175","4 Beds, 2 Baths, 78 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-new-york-ny-unit-3b/xw1grbn/,(929) 596-3015
"531 W 48th St Unit B, New York, NY 10036","531 W 48th St Unit B, New York, NY",10036,"$1,925","$1,925","2 Beds, 1 Bath, 80 sq ft",,https://www.apartments.com/private-bedroom-in-2-bed-1-bath-home-new-york-ny-unit-b/gn7x9zx/,(929) 596-3015
"509 E 87th St Unit C, New York, NY 10128","509 E 87th St Unit C, New York, NY",10128,"$1,425","$1,425","4 Beds, 2 Baths, 50 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-new-york-ny-unit-c/mkvwptj/,(929) 596-3015
"89 Kingston Ave Unit C, New York, NY 11213","89 Kingston Ave Unit C, New York, NY",11213,"$1,075","$1,075","4 Beds, 1 Bath, 94 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-new-york-ny-unit-c/8680kl2/,(929) 596-3015
"15 W 107th St Unit E, New York, NY 10025","15 W 107th St Unit E, New York, NY",10025,"$1,575","$1,575","5 Beds, 2 Baths, 61 sq ft",,https://www.apartments.com/private-bedroom-in-5-bed-2-bath-home-new-york-ny-unit-e/zp9ebvw/,(929) 596-3015
"7 Eldridge St Unit C, New York, NY 10002","7 Eldridge St Unit C, New York, NY",10002,"$1,825","$1,825","3 Beds, 1 Bath, 88 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-c/6zef3gt/,(929) 596-3015
"301 Saint Nicholas Ave Unit C, New York, NY 10027","301 Saint Nicholas Ave Unit C, New York, NY",10027,"$1,575","$1,575","4 Beds, 2 Baths, 80 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-new-york-ny-unit-c/xsngxkp/,(929) 596-3015
"81 Olive St Unit C, New York, NY 11211","81 Olive St Unit C, New York, NY",11211,"$1,700","$1,700","4 Beds, 1 Bath, 130 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-new-york-ny-unit-c/l3w1g6g/,(929) 596-3015
"2376 Adam Clayton Powell Unit C, New York, NY 10030","2376 Adam Clayton Powell Unit C, New York, NY",10030,"$1,100","$1,100","3 Beds, 1 Bath, 83 sq ft",,https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-new-york-ny-unit-c/kv0y6z8/,(929) 596-3015
"161 W 120th St Unit B, New York, NY 10027","161 W 120th St Unit B, New York, NY",10027,"$1,550","$1,550","4 Beds, 3 Baths, 74 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-3-bath-home-new-york-ny-unit-b/q0g1ekz/,(929) 596-3015
"537 W 27th St, New York, NY 10001","537 W 27th St, New York, NY",10001,"$8,819","$8,819","2 Beds, 2 Baths",,https://www.apartments.com/537-w-27th-st-new-york-ny/8qf9xf0/,(917) 624-3160
"160 W 24th St Unit FL16-ID1636, New York, NY 10011","160 W 24th St Unit FL16-ID1636, New York, NY",10011,"$5,800","$5,800","1 Bed, 1 Bath, 577 sq ft",,https://www.apartments.com/160-w-24th-st-new-york-ny-unit-fl16-id1636/eex8xcp/,(917) 508-5343
"315 E 119th St, New York, NY 10035","315 E 119th St, New York, NY",10035,"$3,799","$3,799","3 Beds, 3 Baths",,https://www.apartments.com/315-e-119th-st-new-york-ny/6p7wzct/,(347) 446-0567
"288 Wadsworth Ave Unit 2, New York, NY 10040","288 Wadsworth Ave Unit 2, New York, NY",10040,"$2,800","$2,800","2 Beds, 1 Bath, 900 sq ft",,https://www.apartments.com/288-wadsworth-ave-new-york-ny-unit-2/ksje0xb/,(212) 304-8537
"4 W 21st St, New York, NY 10010","4 W 21st St, New York, NY",10010,"$12,500","$12,500","2 Beds, 3 Baths",,https://www.apartments.com/4-w-21st-st-new-york-ny/76dx7ww/,(917) 478-8449
"60 New York Ave Unit D, New York, NY 11216","60 New York Ave Unit D, New York, NY",11216,"$1,225","$1,225","4 Beds, 2 Baths, 113 sq ft",,https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-new-york-ny-unit-d/tbpqjt9/,(929) 596-3015
"145 4th Ave Unit 7A, New York, NY 10003","145 4th Ave Unit 7A, New York, NY",10003,"$7,025","$7,025","1 Bed, 1 Bath",,https://www.apartments.com/145-fourth-avenue-new-york-ny-unit-7a/jhnjnr4/,(212) 279-1289
"871 5th Ave, New York, NY 10065","871 5th Ave, New York, NY",10065,"$7,500","$7,500","Studio, 1 Bath",,https://www.apartments.com/871-5th-ave-new-york-ny/vqm6pge/,(347) 843-2887
"634 St Nicholas Ave Unit 4C, New York, NY 10030","634 St Nicholas Ave Unit 4C, New York, NY",10030,"$1,900","$1,900","Studio, 1 Bath",,https://www.apartments.com/634-st-nicholas-ave-new-york-ny-unit-4c/tvyjpv9/,(646) 559-9001
"20 East End Ave, New York, NY 10028","20 East End Ave, New York, NY",10028,"$16,500","$16,500","2 Beds, 3 Baths",,https://www.apartments.com/20-east-end-ave-new-york-ny/mfnskvl/,(212) 875-2884
"143 W 128th St, New York, NY 10027","143 W 128th St, New York, NY",10027,"$3,500","$3,500","3 Beds, 2 Baths",,https://www.apartments.com/143-w-128th-st-new-york-ny/zgl8c2x/,(718) 490-5708
"336 E 112th St Unit 230, New York, NY 10029","336 E 112th St Unit 230, New York, NY",10029,"$3,100","$3,100","1 Bed, 1 Bath",,https://www.apartments.com/336-e-112th-st-new-york-ny-unit-230/edk5csp/,(212) 279-1289
"207 Madison St Unit 16, New York, NY 10002","207 Madison St Unit 16, New York, NY",10002,"$3,800","$3,800","2 Beds, 1 Bath",,https://www.apartments.com/207-madison-st-new-york-ny-unit-16/3g76m0g/,(212) 279-1289
"350 E 30th St, New York, NY 10016","350 E 30th St, New York, NY",10016,"$4,100","$4,100","2 Beds, 1 Bath",,https://www.apartments.com/350-e-30th-st-new-york-ny/n8nmrzn/,
"100 Convent Ave, New York, NY 10027","100 Convent Ave, New York, NY",10027,"$2,499","$2,499","1 Bed, 1 Bath",,https://www.apartments.com/100-convent-ave-new-york-ny/8pelp01/,(917) 842-9382
"807 Riverside Dr, New York, NY 10032","807 Riverside Dr, New York, NY",10032,"$4,500","$4,500","3 Beds, 2 Baths",,https://www.apartments.com/807-riverside-dr-new-york-ny/rl57z83/,(212) 500-7022
"151 W 129th St, New York, NY 10027","151 W 129th St, New York, NY",10027,"$2,800","$2,800","2 Beds, 1 Bath, 800 sq ft",,https://www.apartments.com/151-w-129th-st-new-york-ny/36ypg2f/,(646) 709-6270
"626 1st Ave. Unit APT E09C, New York, NY 10016","626 1st Ave. Unit APT E09C, New York, NY",10016,"$5,600","$5,600","1 Bed, 1 Bath",,https://www.apartments.com/626-1st-ave-new-york-ny-unit-apt-e09c/fezv53s/,(917) 566-4956
"1638 Park Ave Unit APT 9B, New York, NY 10035","1638 Park Ave Unit APT 9B, New York, NY",10035,"$2,400","$2,400","Studio, 1 Bath",,https://www.apartments.com/1638-park-ave-new-york-ny-unit-apt-9b/05t9hm0/,(240) 506-0917
"565 W 175th St Unit 25D, New York, NY 10033","565 W 175th St Unit 25D, New York, NY",10033,"$4,774","$4,774","5 Beds, 1 Bath",,https://www.apartments.com/565-w-175th-st-new-york-ny-unit-25d/h9sx3t2/,(212) 279-1289
"605 W 42nd St Unit 54E, New York, NY 10036","605 W 42nd St Unit 54E, New York, NY",10036,"$5,200","$5,200","1 Bed, 1 Bath",,https://www.apartments.com/dreamy-midtown-west-1br-wd-in-unit-54th-new-york-ny-unit-54e/w9n534k/,(917) 451-6633
"652 W 163rd St Unit 52, New York, NY 10032","652 W 163rd St Unit 52, New York, NY",10032,"$3,500","$3,500","2 Beds, 1 Bath, 950 sq ft",,https://www.apartments.com/652-w-163rd-st-new-york-ny-unit-52/fb725pr/,(646) 784-3986
"423 W 125th St, New York, NY 10027","423 W 125th St, New York, NY",10027,"$3,000","$3,000","3 Beds, 1 Bath",,https://www.apartments.com/423-w-125th-st-new-york-ny/w1lns7k/,(646) 342-5275
"4500 Broadway, New York, NY 10040","4500 Broadway, New York, NY",10040,"$2,500","$2,500","2 Beds, 1 Bath",,https://www.apartments.com/4500-broadway-new-york-ny/rpgjyd0/,(616) 446-5506
"676 Riverside Dr Unit 8E, New York, NY 10031","676 Riverside Dr Unit 8E, New York, NY",10031,"$2,900","$2,900","1 Bed, 1 Bath, 700 sq ft",,https://www.apartments.com/676-riverside-dr-new-york-ny-unit-8e/crb5mgg/,(646) 559-9001
"685 5th Ave, New York, NY 10022","685 5th Ave, New York, NY",10022,"$35,000","$35,000","2 Beds, 2 Baths",,https://www.apartments.com/685-5th-ave-new-york-ny/9jvz4w6/,(917) 482-7529
"375 S End Ave Unit 307, New York, NY 10280","375 S End Ave Unit 307, New York, NY",10280,"$4,100","$4,100","2 Beds, 1 Bath",,https://www.apartments.com/375-s-end-ave-new-york-ny-unit-307/dzrdcrl/,(718) 902-0642
"560 Isham St, New York, NY 10034","560 Isham St, New York, NY",10034,"$2,700","$2,700","1 Bed, 1 Bath",,https://www.apartments.com/560-isham-st-new-york-ny/9b3tyx4/,(616) 446-5506
"60 W 66th St Unit FL17-ID415, New York, NY 10023","60 W 66th St Unit FL17-ID415, New York, NY",10023,"$6,400","$6,400","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/60-w-66th-st-new-york-ny-unit-fl17-id415/sp19dx7/,(917) 508-5343
